id,rate,mean,sdevi,sdevc,exp
2863908,6.71E-07,766243.27,177885.5,1506269.49,2547546236
2873619,1.98E-04,764119.36,159545.78,1367476.89,2741349740
2849049,2.06E-05,760875.08,199578.97,1383600.86,2837349882
2861521,1.57E-04,759350.92,171217.19,1455608.56,2795121431
2869189,5.37E-06,759158.94,172487.53,1520262.52,2882294075
2865771,5.23E-05,759050.47,140136.42,1848729.76,7200626072
2864545,3.34E-05,758469.51,203830.53,1311102.06,1867678357
2862741,3.36E-05,757596.49,170865.02,1520494.04,3178672747
2851114,3.44E-05,757130.28,193632.44,1482766.21,4039256720
2866778,6.96E-06,752477.71,137329.03,1750297.14,6006185933
2858657,4.31E-05,750155.17,222502.97,1168340.29,1836178206
2875381,4.89E-06,750082.97,147504.84,1709830.32,6033915173
2855470,2.80E-05,748964.03,146511.78,1726060.94,5898315584
2868523,6.38E-06,747943.79,121635.86,2045096.36,11130207372
2863674,1.39E-06,746277.25,140770.73,1717403.44,5418073611
2876514,3.30E-05,745988.2,144530.93,1641699.38,4812745189
2855362,4.52E-05,744361.3,158167.41,1605421.59,4566805846
2847176,1.00E-10,744326.97,151243.53,1619742.79,4224281066
2864007,2.69E-06,743020.26,157866.72,1573797.89,3636592483
2874588,1.14E-05,734473.12,122107.37,1957824.91,9990826907
2866337,8.06E-06,732159.56,157687.72,1539189.98,3398111389
2873485,1.40E-05,724226.67,196467.81,1296161.97,2903580341
2873569,9.22E-05,723070.13,120244.32,1905232.47,9186490792
2877278,5.59E-06,722744.32,151982.2,1066788.39,4063842020
2851079,3.83E-05,722290.62,154316.65,1384161.4,2888525371
2870112,7.46E-06,721652.29,163328.9,1477662.63,2888190584
2873775,1.60E-05,716354.87,146960.66,1578013.23,4188157837
2855425,1.44E-06,712774.87,144889.69,1201910.71,2597464086
2875471,9.29E-05,710376.12,137263.96,1489120.85,4327606911
2865136,2.71E-05,709975.76,128484.57,1840307.37,8219731442
2861082,1.79E-05,709475.93,118783.08,961373.5,2751186760
2871484,4.07E-06,708929.08,125357.16,1797978.01,7932108918
2875180,3.17E-05,708455.75,130376.32,1406288.27,4172479915
2868379,4.28E-06,707884.01,157936.12,1558660.9,5551376526
2866934,3.20E-06,706162.48,152164.77,1509312.17,3521553418
2852936,3.77E-05,705972.16,127323.77,1751292.12,7276005171
2850752,8.03E-06,705035.47,169569.28,1395116.55,2359834159
2871296,7.46E-07,703844.06,135365.17,1462889.33,4473467954
2854503,4.37E-06,703260.13,120402.15,1109208.59,3155540935
2874868,4.31E-05,702491.35,151479.51,1515213.72,4000898656
2861320,3.77E-06,701967.59,160591.01,1423034.77,2795518436
2859748,5.47E-06,701865.04,160289.86,1336518.77,2510790408
2856204,6.29E-06,698323.72,168583.35,1382327.71,2462397370
2866620,5.59E-06,697302.36,148272.87,1200941.69,2450190793
2857169,7.82E-05,697091.2,176108.03,692688.9,1641236933
2857382,3.92E-06,696486.27,156650.03,463662.1,1725740682
2856918,3.30E-05,694956.42,159057.39,1434091.96,3124679025
2854962,1.98E-04,694666.52,133768.26,1636622.53,5674163240
2847824,1.00E-10,692308.57,128127.9,1638833.74,6136443944
2871126,4.75E-06,690414.11,159511.17,1233382.3,3578762966
2874194,5.40E-06,690036.21,151113.83,1467748.51,3283067945
2847579,1.00E-10,687463.37,117226.93,1566270.63,6258737450
2860916,2.60E-06,687446.1,186642.81,209230.42,232352688
2868270,6.12E-06,686295.66,156634.85,1545817.61,4455255084
2852296,1.33E-07,686281.22,154358.76,1440269.7,3109992086
2858470,1.65E-05,684869.43,137361.53,1588333.34,5074026613
2865230,1.52E-05,682678.7,131799.36,1602525.95,5700174354
2877534,4.13E-05,679587.28,125292.99,1219809.79,3429241534
2855751,3.57E-06,676900.55,163136.27,1349710.68,2374261914
2862738,5.41E-05,673714.44,123770.32,1677623.97,6761646848
2859673,7.50E-05,673524.81,143753.68,1468671.82,3612614834
2873513,5.23E-05,667426.58,151111.27,1410304.37,3412686034
2859804,4.50E-07,664310.65,141900.07,1475394.28,4178815436
2854181,7.87E-05,662201.55,141422.84,1453168.46,3769704855
2860558,3.72E-05,661454.86,137977.16,1481348.39,4187352161
2876310,4.83E-05,660970.39,108581.26,1752317.76,10364980296
2859114,4.85E-05,660106.36,112263.61,933725.67,2711096751
2861734,9.86E-05,658829.05,150583.72,1379908.2,2983723517
2854985,2.24E-06,658145.59,147746.35,1418308.78,3481218899
2867569,5.22E-06,656591.85,136966.56,1467585.53,4259149459
2850768,5.52E-06,653227.46,150233.22,1225252.15,2618924424
2868975,2.21E-06,652874.54,105905.17,313761.02,557125174.3
2871512,3.68E-05,651796.63,145131.82,1377372.26,3497013909
2868747,2.85E-07,651703.18,150656.93,1359567.75,2991519227
2860621,2.16E-05,648838.44,140207.15,1431486.3,3831992935
2848501,1.10E-05,647327.59,121034.53,1690346.62,7819901579
2869603,4.31E-05,647073.46,143515.56,1391435.76,3301624276
2863991,1.88E-06,646434.85,153658.08,1325370.3,2626231509
2853223,1.15E-04,644808.86,115760.79,1700503.24,8231881785
2862068,3.83E-05,644351.19,152167.6,1336009.76,2721850485
2858844,5.48E-06,643197.24,133733.14,1444663.21,3994033772
2873353,2.92E-06,642318.39,137203.59,1419258.28,3673548163
2866442,1.93E-05,641293.69,168262.36,1232286.04,1955627815
2877357,5.17E-05,640972.58,125302.97,1509055.88,5052537167
2868994,3.32E-05,640878.49,134275.63,1438851.13,3932841472
2875321,1.36E-06,640239.51,147266.12,1357584.42,3084112205
2871560,2.91E-06,635903.92,122265.09,1570508.81,6176254719
2868547,2.01E-05,634544.79,106945.95,1588089.56,8116512851
2874279,4.19E-06,633970.98,137656.16,1395719.54,3612993578
2876574,4.40E-05,632109.87,122959.41,1534524.16,6184906812
2854004,2.73E-04,627689.76,115739.69,1602198.14,7387674158
2870097,3.06E-06,625774.81,139220.77,1362035.08,3305530439
2859129,3.40E-06,625333.87,131111.48,1429711.38,4463853525
2851868,8.69E-06,624007.6,154716.17,1296880.1,3705003380
2873744,1.11E-05,621278.08,133321.37,1406114.51,4242876408
2868979,4.06E-05,620734.63,128254.12,1261931.71,3390822331
2855579,5.77E-05,620362.97,140844.34,838840.6,3312081763
2866409,6.70E-04,619137.7,152287.04,1123592.58,3785415592
2860925,4.26E-06,619122.74,141097.1,1219739.55,2738474017
2868748,1.21E-05,615914.08,127807.49,425300.48,1165568173
2871119,2.71E-05,613045.04,105582.02,855711.45,2581040007
2852765,2.08E-06,610518.4,144885.81,1253635.96,2789025181
2875996,1.64E-04,608377.96,133143.48,1021013.55,4233542969
2856551,3.33E-05,608053.46,123755.1,1218254.89,3391771702
2856443,2.72E-06,606598.1,134166.04,1298302.31,3215506119
2856720,1.86E-05,600597.34,107438.83,1610196.86,8522008470
2878196,4.17E-05,600492.67,148864.68,1229079.09,2608827143
2851650,4.35E-06,600469.65,137500.01,1159609.08,2635578162
2857521,9.73E-06,599925.18,126342.19,1374618.79,4046125015
2873554,1.18E-06,599884.4,118510.39,1752582.26,3046656282
2866675,2.89E-07,598328.98,133401.6,1325700.86,3540937833
2857045,7.29E-05,594853.64,119636.9,1454791.99,5938410492
2855228,1.27E-04,594470.51,149667.89,1209709.11,2567854688
2850437,1.95E-05,593154.1,123406.09,1301739.97,3809596066
2851580,4.45E-05,592745.74,127452.56,1346544.14,3806995330
2848752,3.05E-06,591120.32,128521.24,1300925.19,3387052786
2865306,1.61E-05,589709.91,121004.74,1414243.98,5066590660
2857960,8.68E-06,589008.15,133317.58,1282128.18,3207383764
2856461,1.19E-04,587086.67,134838.38,1275995.77,3080744906
2850830,2.41E-06,586901.84,143493.06,1221521.14,2584014425
2853740,4.05E-06,585922.9,151476.81,1130812.65,2202425080
2876952,2.14E-05,585125.98,118227.32,1370642.49,4587167354
2858748,9.35E-06,585088.66,137288.95,1254031.63,2922340663
2864647,4.22E-06,584364.2,105880.6,1368671.42,6214238591
2866889,4.51E-06,584358.29,126505.83,1330979.7,3915801682
2854499,5.68E-06,583529.3,136963.25,1269644.95,3393184042
2877501,2.13E-05,583367.06,126176.41,1324725.8,3739864602
2848952,4.92E-06,582151.32,140856.79,1224478.48,2711940442
2852539,2.47E-06,580974.15,138458.13,1235738.65,2765995365
2865814,4.76E-06,579653.54,112113.01,1477485.93,6236190176
2864682,3.55E-05,578952.53,128957.14,1297879.75,3562387471
2866463,6.57E-05,570805.11,126722.21,1199239.08,3039278195
2860709,2.47E-04,570549.09,193500.37,814493.53,2009365535
2877513,2.62E-04,570453.66,134953.04,1301941.84,4384773842
2867290,3.25E-05,570409.84,123733.54,1301566.13,3792467182
2874930,6.10E-06,568805.48,130936.21,1237552.08,3032350276
2862768,2.47E-06,568755.12,122133.7,1390592.13,5659477529
2867144,1.01E-05,567329.37,127559.3,1271233.37,3446111255
2869241,2.40E-06,565758.01,124234.74,1471976.52,2529023818
2865320,1.39E-04,565699.41,119053.46,1093077.01,2897994528
2869023,1.47E-04,564002.29,134257.49,1216163.25,2893728862
2860591,2.82E-05,563448.14,115440.65,1385730.32,5305220492
2864712,3.09E-04,561773.29,129896.7,1202858.63,2922645378
2862899,2.32E-05,561624.46,104807.14,1310415.33,5489761612
2861174,2.45E-05,559755.21,113212.07,1395155.7,5546698289
2866235,3.44E-05,559427.3,127314.24,1240377.28,3254386168
2852768,1.13E-04,558975.88,133426.02,1111314.48,2674792577
2877284,5.52E-06,558753.11,121114.26,1291203.73,3969308820
2866740,3.38E-05,558558.55,107411.81,1487695.85,7450370065
2856790,6.15E-06,558195.43,111037.72,972861.66,2813769244
2875844,5.23E-06,554711.11,130892.16,1160529.35,2814787971
2849678,1.13E-04,553932.81,112324.79,1445415.23,6698329309
2861050,2.54E-04,553930.83,125208.28,1247455.39,3667642352
2872695,7.18E-06,552623.17,130140,1207808.36,2945289354
2862868,1.42E-04,552511.23,204626.2,663763.44,981686195.2
2869828,1.55E-06,550786.74,115896.98,1255998.86,3976653083
2871663,2.15E-06,548513.76,111678.78,1379253.66,5577195448
2853897,1.08E-05,548402.74,103714.89,1506168.48,8341087833
2864933,3.19E-06,547538.05,130541.25,1189921.71,2901697279
2852009,1.36E-05,543988.16,122225.94,1191444.23,3196828673
2873990,2.60E-06,543984.5,127751.52,1198928.57,3047801292
2852871,5.33E-04,543201.26,126441.27,1208477.77,3244144191
2870032,1.49E-05,543186.8,112098.35,1369805.55,5693117492
2876832,7.24E-07,543036.89,130439.25,1189364.92,3033055838
2856261,1.12E-06,542929.7,126674.33,1207630.53,3259952036
2877478,4.02E-05,540222.36,121066.03,1080107.27,3692935266
2858838,1.58E-04,537875.55,148390.97,1103604.04,3406070550
2857325,9.70E-07,536598.43,125526.37,1190987.41,3070586506
2872709,2.84E-06,535601.66,112436,1344701.21,5937136704
2872785,2.16E-06,534170.86,115222.41,1229626.06,3849888103
2853635,1.27E-06,533899.49,120598.22,1216930.12,3512602408
2868449,4.06E-05,532790.23,120878.83,1092452.39,2937311075
2874127,3.10E-05,531643.94,101913.23,1399736.64,6690284002
2856457,1.95E-06,531554.67,127528.37,1166949.63,2915646660
2862168,7.31E-06,531543.8,122535.74,1191487.93,3289096734
2871733,2.70E-06,530424.68,123679,1186973.61,3204484209
2862379,2.28E-06,527836.75,110286.83,1177446.72,4249691386
2863053,2.63E-05,526888.71,105885.86,1369338.92,6117466102
2851250,3.25E-05,524529.03,121019.86,1185984.21,3268648643
2867656,8.22E-07,521913.2,141936.86,1021103.06,2900111753
2863953,2.99E-05,521201.58,99405.54,1374310.1,7277866273
2870050,2.99E-06,520245.31,128568.33,1083315.47,2477910937
2869240,1.09E-05,518338.31,151690.95,1026324.98,2938367815
2861491,1.24E-04,516731.7,137757.91,1062344.32,2255411820
2861455,2.21E-04,515593.69,85824.99,496136.3,1927327793
2860720,4.78E-07,515328.22,119497.72,1168581.09,3298595025
2867876,7.23E-06,513781.84,118507.4,1165431.86,3250935476
2857967,2.57E-05,511999.4,99371.55,568073.82,2038457192
2876707,6.37E-06,511078.79,172828.37,868952.43,1438043400
2869238,2.61E-06,510329.44,98051.93,867229.53,2915881395
2858971,8.48E-07,508738.25,130876.4,1082847.9,2456138293
2861225,7.65E-05,508487.19,182496.88,779454.86,1540138948
2876410,9.02E-04,508091.38,109422.03,1324979.64,6242922629
2868305,2.09E-06,506258.84,102487.64,1293560.97,5754182892
2856301,1.60E-04,504447.24,111014.82,1196553.36,4085509362
2869295,3.01E-05,504300.89,94872.39,227458.24,307452030.4
2857479,1.16E-05,503288.32,122685.43,1104651.87,2773158930
2854571,2.40E-04,502958.66,128406.01,1082981.05,3107010087
2866860,1.29E-05,502242.18,105042.38,1333775.31,6516399280
2851257,1.03E-05,501880.09,109937.57,1090926.15,3209381869
2862438,1.21E-05,501391.53,118544.05,1135412.31,3186774259
2858498,1.28E-05,500686.36,115451.79,1032428.94,2727829786
2862369,3.55E-07,500022.8,115486.94,1149881.54,3521506500
2849014,2.13E-05,499476.98,97355.77,1383159.79,7431280640
2857388,2.96E-05,498706.66,123865.03,1088516.86,2654048468
2869456,2.89E-06,498206.03,103934.6,1268161.8,5382334901
2864364,3.01E-05,497110.81,110864.34,1187215.84,4150605471
2851862,7.37E-05,496810.85,138929.21,1049974.49,3677791474
2868427,8.87E-06,496101.75,108535.71,910978.34,2678864821
2872111,3.05E-06,495585.09,118638.98,1102038.99,2855131647
2864646,4.81E-05,493987.48,115759.09,1145615.49,3641262407
2874038,1.06E-05,493794.77,122170.32,1088930.46,2918936619
2873865,6.48E-06,493610.88,106596.04,1031237.3,3138048849
2870613,5.89E-06,492580.53,116469.47,1190609.64,4034813199
2876616,2.72E-05,492476.34,120671.86,1150266.19,4150469640
2853203,1.04E-05,490767.23,113793.76,1128612.24,3292282539
2850214,1.50E-07,489946.21,123917.19,1067101.95,2536605310
2873489,1.02E-05,489239.93,116973.23,1110020.65,3364651392
2857400,1.63E-05,488063.45,111080.09,964208.11,2655362593
2865585,6.96E-06,487120.33,119596.38,1016355.54,2464482864
2848442,1.48E-05,485440.69,125375.94,1078583.5,3462920264
2875313,4.92E-05,484129.31,112363.54,1121958.28,3354746790
2851817,4.37E-06,482995.95,129829.36,1025345.98,3069982607
2858364,2.93E-05,481987.77,121445.23,951228.32,2206085669
2862520,3.11E-06,478017.68,133330.59,1013336.26,2687718550
2874178,2.01E-05,476972.99,111832.16,1101708.91,3265452969
2870105,3.25E-05,476709.23,99857.07,1329513.85,7339046100
2869826,3.41E-05,472680.5,113518.37,1007734.06,2676551927
2866271,2.28E-05,471091.07,118764.92,1028088,2784873489
2869428,1.24E-05,469695.64,113734.2,985091,2650320200
2859515,3.05E-06,469590.59,143242.82,917644.24,2062717466
2867076,8.11E-06,469027.29,100568.84,1197191.08,5150263175
2857899,1.73E-06,468184.24,120134.93,1026356.87,2534706770
2857611,1.25E-05,467694.63,108675.19,1105478.24,3665649888
2876987,5.07E-05,467509.87,117084.84,915096.32,2187564201
2857600,8.27E-05,467272.37,131776.51,998414.08,3071640457
2850394,5.14E-06,465766.97,114719.18,1044538.49,2757575832
2873066,1.28E-05,462443.45,115919.47,937978.64,2346041468
2851823,1.87E-05,461284.62,99030.26,1205869.53,5632765410
2863746,1.86E-05,461103.79,116658.68,1058591.84,3597002644
2870702,4.83E-06,460387.42,117228.99,1011958.51,2615199808
2869717,3.25E-05,459725.59,105876.9,1097697.16,3744111638
2875058,1.37E-05,459018.17,112996.13,1045146.99,3031992041
2849416,5.86E-05,458024.79,110889.61,1048512.84,2949913981
2849212,7.69E-05,456642.38,135586.18,295530.16,940205845.1
2851536,4.38E-06,456206.06,105271.15,961371.32,2827214871
2865274,1.69E-04,454740.31,89595.4,732073.52,2605330612
2868495,4.44E-06,454635.35,106627.53,1060895.68,3273532687
2860242,4.19E-05,452509.57,110313.69,866860.63,2242240087
2877698,2.77E-05,451728.69,116049.08,1006058,2718001844
2853015,5.13E-06,450957.07,105946.95,1052372.63,3219008860
2870208,1.44E-04,449217.69,118433.81,1018960.71,3140711049
2869589,8.79E-05,448470.58,109093.83,1059036.07,3727108325
2850898,3.92E-05,446978.26,97455.8,1165709.6,5280506320
2875300,5.74E-05,446490.34,106421.36,1052972.64,3438939153
2856775,2.14E-05,446451.43,109858.9,1025755.51,3076486387
2860516,2.10E-05,445019.83,101918.25,951772.79,2939546732
2850696,1.07E-04,444231.69,100236,1106051.94,4414574581
2875660,4.22E-05,443027.08,94813.42,1191243.74,6034184085
2848947,7.99E-05,442323.15,99715.9,839258.98,2887976540
2876349,6.43E-05,441943.2,109099.82,1010101.25,2852754525
2875195,2.46E-05,441210.04,103778.56,1114709.26,5057121273
2858685,1.16E-04,440856.4,106134.39,1027249.97,3091777711
2874342,3.44E-06,440302.89,89144.39,1114552.1,6755337598
2857795,2.60E-04,439363.54,96649.73,1168121.66,5671174090
2848976,4.37E-05,438667.96,108755.39,999506.45,2812630322
2858368,2.72E-06,438625.12,100226.78,1070363.92,3962869615
2871634,2.38E-04,438457.79,105478.85,1076003.02,4401677196
2870493,6.77E-05,437623.3,127632.67,894247.56,1957524596
2855789,2.90E-07,436028.96,105310.41,1055813.86,3872171198
2871636,7.29E-06,435629.94,102768,1071020.73,4169432682
2862083,5.12E-06,434317.99,113533.72,968569.25,2625550224
2863080,2.70E-05,434282.37,104811.93,1007787.85,3047884358
2854456,1.51E-05,433834.63,102823.33,1041338.38,3529034299
2857821,1.28E-05,432787.07,108956.09,985357.52,2736496854
2867863,1.43E-05,430280.96,122443.27,866765.07,1998620163
2877907,1.63E-04,429558.63,126069.71,917912.76,2671009320
2875390,1.58E-05,429118.77,105401.67,994992.84,2971105238
2877716,1.59E-05,428955.77,103587.95,1008609.33,3192094072
2867756,2.34E-06,428309.51,112618.6,898658.39,2330146320
2867780,8.58E-05,426693.38,104413.38,958043.99,2737498498
2852328,2.09E-04,426331.67,104361.57,978059.53,2898393072
2864189,3.83E-06,424785.37,102350.32,1012125.74,3389778643
2874364,8.52E-07,424674.68,85400.38,1047335.22,5391786595
2868322,6.81E-06,423685.37,100896.57,1023213.9,3720872951
2866565,2.32E-06,421223.41,84218.63,1067265.39,6616324143
2866453,4.96E-06,421147.54,99035.42,1020419.66,3722684482
2866548,3.70E-06,420564.25,101086.99,997887.98,3279632877
2851569,1.14E-04,420351.01,96303.69,890812.78,2940456932
2856298,2.70E-04,420187.33,108905.67,947658.46,2545081322
2865735,3.76E-06,417935.58,109379.24,941709.4,2595617803
2874957,7.70E-06,417222.01,103857.06,971313.21,2956156000
2861216,4.89E-06,416055.78,106252.44,723865.81,2547781851
2859799,6.35E-06,415665.07,149271.78,752567.27,1610825595
2850718,4.31E-06,415291.5,88115.79,1112187.61,5931005440
2851372,3.09E-05,413946.59,101757.19,973733.94,3019667494
2872963,1.76E-04,413819.53,112849.95,901899.52,2206923543
2859153,1.89E-05,413535.4,100974.64,970006.96,3011673390
2863948,4.52E-05,413335.31,103364.37,955197.96,2848161779
2865702,1.26E-05,413201.91,88152.03,1179898.95,7068914708
2869210,4.72E-05,412972.58,104143.97,958461.45,2914239680
2871158,7.64E-05,412696.9,96657.67,1000332.39,3506233462
2859479,2.93E-05,412373.57,81281.33,167079.99,244850099.9
2862043,2.47E-06,411259.15,102668.99,925244.9,3953312694
2861141,1.11E-06,411238.24,108241.53,918075.5,2402992558
2852571,4.55E-06,410941.03,108546.25,919833.56,2461624109
2875085,5.73E-05,405204.09,97240.61,971981.54,3537993125
2854316,2.79E-06,404553.89,81028.19,1083594,7107475900
2865337,3.16E-04,403583.97,98486.83,987036.01,3769064623
2855546,2.03E-05,403390.22,106542.39,905563.29,2304329236
2856806,9.69E-05,403279.91,104360.2,926239.34,2669913997
2865988,5.77E-05,403148.72,86492.34,1112445.56,6272077712
2861688,1.63E-05,402647.25,93541.2,1011177.9,4105449117
2848511,3.37E-06,402198.15,102765.32,871638.55,2419556022
2875176,5.04E-05,402068.74,89848.36,727016.42,2433290991
2861248,5.81E-05,399656.59,105274.81,907468.12,2532295128
2861805,7.24E-06,399542.36,99369.47,945566.41,3096955938
2860926,2.37E-07,398961.45,102278.87,918802.96,2640648009
2852008,3.61E-06,397922.83,94791.11,818118.39,2615373247
2857606,1.00E-04,396554.06,96820.37,912618.83,3041044284
2856288,1.80E-06,396116.93,104206.82,899844,2451834649
2852698,1.31E-04,395181.48,97844.4,959353.57,3710367085
2857395,4.59E-05,395144.21,84114.52,718131.15,2678951096
2875874,1.12E-05,393725.86,81846.72,877806.78,4378872300
2857864,6.92E-06,393506.24,106948.94,880680.5,2244172066
2871339,4.37E-05,393493.8,103626.89,916737.66,3057189782
2850965,2.85E-05,393052.05,107273.25,882830.34,2543747702
2855213,1.14E-04,392459.57,106318.69,878175.52,2313425640
2877232,1.11E-04,392256.96,103098.81,899834.54,2543245504
2864366,1.24E-04,391200.33,98282.72,931933.01,3156510712
2857675,1.07E-06,389935.41,79556.34,562864.27,2095381387
2867285,7.79E-05,388571.66,84548.87,493722.88,2203938274
2874093,1.06E-04,387489.1,85032.35,1045709.97,5302470615
2854351,3.63E-06,386997.89,93919.77,920120.38,3136707415
2860771,6.17E-05,386719.64,99722.24,897467.49,2646071723
2855788,1.75E-05,386201.34,103072.58,881696.94,2466447999
2851842,1.95E-05,385579.4,88827.65,952875.64,4105518549
2871183,1.10E-05,385135.24,95426.78,899250.88,2885521293
2850115,4.88E-05,384856.06,82083.77,955123.88,4777374552
2876275,3.34E-06,384837.68,98127.06,776428.16,2148665214
2850248,6.49E-06,384697.63,106386.52,857680.98,2156446982
2866027,3.38E-05,384172.64,97139.53,910827.05,2936499747
2871173,1.33E-06,384156.65,101509.04,889086.84,2652934672
2851850,7.47E-05,383795.28,87343.19,970798.6,4011902619
2870833,1.12E-04,383100.36,98630.44,897524.81,2731444212
2856825,4.00E-05,381064.2,89561.19,838367.9,3423841355
2864901,4.75E-07,380420.69,98114.33,893331.16,2748538126
2873122,6.87E-05,380412.83,100321.47,877516.09,2576057655
2853925,3.46E-06,379549.34,75077.51,513197.45,2028260041
2849974,2.28E-05,379367.72,96963.67,898277.96,2938012691
2853055,1.42E-06,379300.98,84062.93,1077420.36,6464642992
2872807,4.96E-06,379182.39,90593.68,968025.8,4005669570
2876625,3.07E-05,378863.14,102021.66,859682.04,2465403728
2870307,1.33E-05,378706.58,100586.85,864460.7,2370546582
2868729,1.83E-05,378332.27,102900.41,856325.79,2366631750
2847321,1.00E-10,377181.61,93140.83,899229.24,3071621283
2871277,2.97E-06,376532.84,100303.33,870865.56,2726519945
2874817,4.02E-06,375677.42,125380.14,753059.47,1803602154
2849512,4.66E-05,375273.05,103534.81,847694.96,2383969121
2876868,1.25E-04,374169.93,104243.29,836302.19,2096574548
2863318,3.60E-05,374038.15,96580.65,882527.23,2746814690
2849649,5.79E-06,373683.34,96679.7,876854.05,2708731750
2849403,1.04E-06,373586.56,104265.36,899312.44,3701108147
2850086,7.05E-05,372916.71,113141.59,824106.93,2689790491
2861641,5.64E-07,372620.45,98352.51,867751.55,2594288801
2860982,3.17E-05,372413.36,95301.79,887848.12,2984495773
2870265,8.93E-05,372026.47,90448.45,937874.76,4175088767
2877525,4.92E-05,369623.99,90060.09,915038.7,3661136406
2862215,1.51E-04,369207.68,103527.08,887975.97,3446865929
2872618,1.73E-05,368262.71,95432.36,873244.55,2824427682
2856525,1.36E-06,368243.48,100407.24,842771.08,2345945351
2848556,4.62E-07,367458.2,93672.9,879033.35,2891724439
2873343,6.86E-06,366979.12,95278.66,865275.15,2717653050
2868566,1.35E-05,366027.11,79970.61,1568036.88,3125150498
2851646,1.73E-06,364204.63,104476.01,588921.95,1564992375
2863698,3.15E-06,364188.52,66856.79,256294.02,984032213
2869752,5.52E-05,363883.92,144901.5,98776.28,32375636.9
2864604,4.14E-06,363838.02,93244.83,872709.24,2882532544
2875251,3.98E-05,363818.29,145027.8,97488.68,30798323.11
2853060,5.17E-05,362866.12,101168.35,816198.64,2091961295
2865360,2.11E-06,362638.06,96556.86,844566.06,2508388925
2866420,1.81E-06,362265.1,88858.28,1525279.91,1830626332
2854543,5.29E-06,361228.54,83216.18,987242.93,5236419991
2859133,5.11E-05,361022.01,96663.8,841579.96,2492634396
2852966,6.54E-05,360643.46,92595.92,867218.56,2959362214
2870216,7.74E-06,359146.3,90179.33,787537.35,2491963432
2850021,1.82E-05,358782.24,91107.29,930026.3,4419732178
2870946,4.40E-05,357454.46,83505.67,963815.94,4917093400
2860872,3.75E-05,357245.32,80518.64,1026462.58,6932362465
2872255,5.67E-05,355945.53,93790.05,845132.31,2718574586
2870145,5.02E-06,354850.93,89913.89,886363.56,3462096629
2856594,3.24E-05,354714.05,95332.96,878321.4,3660179581
2856928,7.02E-05,354625.98,107386.6,790808.81,2481909467
2860364,3.50E-05,354497.03,89158.93,869532.02,3198609717
2867267,1.35E-07,354161.06,94185.26,836197.68,2617679035
2875206,1.14E-06,353645.1,88037.45,881885.08,3437242120
2874024,3.13E-04,353021.66,82117.68,951733.03,4838788839
2867999,7.17E-06,350644.09,103661.69,776900.89,1938721062
2848534,7.31E-06,350155.52,95598.54,809895.2,2292563020
2866458,3.95E-05,349945.92,94122.55,846932.55,3115084788
2871888,5.39E-06,347574.55,93494.99,815594.48,2493855448
2863624,9.30E-06,347212.11,138802.46,97224.09,45760364.11
2863469,1.44E-05,346579.17,92660.94,813685.16,2547224330
2873170,5.42E-05,345313.48,87211.52,797336.14,2799007276
2859902,9.44E-06,344753.01,102086.57,627692.44,1734123797
2855331,5.36E-06,343054.2,93746.92,804374.6,2441893685
2872050,7.93E-05,342520.73,97330.79,777478.39,2059101183
2871796,3.72E-05,342064.54,84695.47,884238.39,4090658090
2855445,3.37E-05,341722.4,76264.07,791663.46,3459667368
2864234,5.23E-05,341705.98,82935.51,610707.55,2557600695
2861163,1.72E-07,341579.09,91982.81,809886.95,2550279194
2859934,4.39E-05,341100.75,92222.02,762497.84,2219023529
2871261,3.31E-06,340765.13,95144.81,731199.11,2098341586
2856021,4.95E-06,337903.2,88113.35,822755.83,2939513076
2868347,3.19E-06,337026.39,73348.91,822694.62,4278156476
2858362,1.52E-05,335547.62,86507.14,827869.46,3117975248
2851533,5.67E-05,335537.45,71705.09,473313.55,1876494091
2865047,3.58E-06,335344.79,91085.86,795065.47,2489794838
2863503,8.09E-07,335091.24,89097.69,819075.3,3057338070
2866113,5.75E-06,334397.41,97538.62,764395.29,2440094827
2864556,2.87E-06,333251.53,88701.58,806960.39,2804647777
2851901,1.56E-05,332533.9,89892.86,750416.85,2288981766
2868071,5.44E-06,332269.66,88495.33,800932.92,2687035849
2875045,7.87E-06,331991.27,89006.92,797994.97,2684958273
2855256,1.82E-04,331690.09,91690.4,736146.19,2154601086
2851010,2.09E-05,331569.72,92427.84,771847.63,2246935748
2870151,6.80E-06,330111.07,89006.83,792929.16,2641629603
2873238,5.18E-06,329871.41,82495.07,819281.59,3316171086
2872087,2.20E-05,329859.85,85497.85,831374.84,3492062448
2852095,1.87E-05,329187.92,89644.32,783800.17,2526138323
2847406,1.00E-10,328538.6,90768.72,772205.54,2382071095
2869774,3.17E-05,328484.55,87779.2,794791.95,2768978305
2864659,4.63E-06,327410.29,91349.6,832480.33,3700838771
2851422,1.59E-06,327295.47,78472.75,757117.51,3002737239
2877571,8.37E-05,327082.55,96412.22,715262.55,1965630679
2864778,1.91E-05,326957.07,84625.54,828531.38,3390526733
2871848,5.64E-06,326304.5,85737.21,808848.77,3063186823
2872921,3.88E-05,325910.77,84345.38,805749.24,3186978212
2860878,2.92E-05,325314.4,85202.17,809583.7,3138172794
2863756,8.35E-06,324775.95,96236.27,524352.55,1610729017
2858000,2.27E-05,324667.91,77494.26,911056.24,5193147994
2857952,3.19E-06,324132.53,101031.47,712308.59,1828615560
2872601,1.58E-06,323721.53,86535.25,784801.05,2747584358
